0,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape,Cluster
ART_00283-0,641,48596,3,226,574.8845553822152,112.7418096723869,119,70.0,2,2
ART_00283-1,69,4970,1,66,574.6376811594203,223.4565217391304,91,70.0,0,2
ART_00284-0,2355,232041,22,239,570.2441613588111,88.61337579617832,228,84.0,0,0
ART_00284-1,123,8709,33,15,344.1219512195122,4.036585365853681,88,70.0,0,2
ART_00284-2,545,42902,7,271,573.9798165137615,164.63027522935786,128,72.0,3,2
ART_00285-0,1249,95544,6,226,573.6293034427542,83.11569255404322,126,72.0,0,2
ART_00285-1,33,2223,0,36,575.0,217.95454545454552,71,67.0,0,2
ART_00285-2,27,2015,20,1,49.22222222222218,433.27777777777777,90,73.0,0,4
ART_00286-0,1395,104793,20,225,573.0200716845878,129.44982078853047,115,72.0,0,2
ART_00286-1,916,86315,17,166,569.2947598253273,202.18013100436679,206,75.0,3,1
ART_00287-0,1078,83445,5,223,573.9628942486087,91.83858998144713,144,69.0,0,2
ART_00287-1,71,5123,1,75,574.7887323943662,215.556338028169,82,71.0,0,2
ART_00288-0,1212,109031,7,227,573.7062706270627,122.35643564356434,198,72.0,0,2
ART_00288-1,306,26464,4,184,574.1339869281046,194.781045751634,144,80.0,0,2
ART_00289-0,1900,166629,14,234,572.1631578947369,82.12210526315789,171,77.0,0,2
ART_00289-1,326,22450,4,306,574.6104294478528,102.44478527607363,89,67.0,0,2
ART_00290-0,2781,226902,22,244,570.2718446601941,82.71790722761597,141,79.0,3,2
ART_00290-1,20,1361,5,13,573.25,144.85000000000005,79,67.0,0,2
ART_00290-2,1176,87315,13,399,573.0612244897958,112.3316326530612,137,67.0,3,1
ART_00290-3,56,4086,7,10,409.94642857142856,25.39285714285717,87,72.0,3,2
ART_00290-4,43,2953,35,17,291.90697674418607,432.0116279069768,79,67.0,1,4
ART_00291-0,201,15155,16,16,278.8606965174129,228.09701492537314,103,76.0,3,4
ART_00291-1,1714,212200,21,235,571.8238039673279,92.89264877479582,244,100.0,0,0
ART_00291-2,33,2222,3,47,574.4242424242425,46.68181818181819,78,66.0,3,2
ART_00291-3,357,27904,4,187,574.1596638655462,181.87535014005607,117,75.0,0,2
ART_00292-0,123,16789,13,15,512.1626016260161,374.41056910569114,208,136.0,2,3
ART_00292-1,165,16218,21,26,539.4666666666667,345.23939393939395,150,101.0,3,4
ART_00292-2,58,4260,10,8,503.1206896551725,270.55172413793105,85,73.0,2,4
ART_00292-3,2858,195954,12,570,572.1301609517145,53.68299510146954,112,66.0,0,2
ART_00292-4,2150,183561,11,234,571.7204651162791,84.1181395348837,185,78.0,0,2
ART_00292-5,62,4925,11,6,444.53225806451616,131.48387096774195,104,77.0,2,2
ART_00292-6,57,4206,9,7,408.77192982456137,42.517543859649095,87,73.0,2,2
ART_00292-7,21,1655,5,4,527.6190476190476,246.26190476190484,90,81.0,3,4
ART_00293-0,158,12283,2,137,575.5886075949368,203.41772151898732,104,75.0,3,2
ART_00293-1,562,46241,4,223,574.0996441281138,101.36654804270461,133,74.0,0,2
ART_00294-0,633,161415,420,2,227.06003159557662,434.07819905213273,255,255.0,0,3
ART_00294-1,362,27595,7,226,574.9944751381215,178.20165745856357,119,71.0,3,2
ART_00294-2,43,2931,7,67,574.9534883720929,2.5,80,67.0,0,2
ART_00294-3,1250,97911,9,230,571.5391999999998,121.32640000000004,129,72.0,0,2
ART_00294-4,223,35342,2,226,574.982062780269,126.56278026905831,188,161.0,0,0
ART_00294-5,26,1745,5,19,574.2307692307693,89.0,73,67.0,3,2
ART_00294-6,23,1537,6,38,573.9130434782609,234.71739130434787,69,67.0,2,2
ART_00294-7,1557,130845,780,19,129.94861913937058,431.20969813744375,151,77.0,0,4
ART_00294-8,39,6947,47,9,415.2820512820512,428.6538461538462,211,178.0,0,3
ART_00294-9,241,53337,223,4,308.9792531120332,433.15560165975097,250,231.0,0,3
ART_00294-10,48,10122,47,0,169.5,433.5,227,213.0,0,3
ART_00294-11,28,1935,27,0,360.5,433.5,78,68.0,0,4
ART_00295-0,428,36297,4,222,575.4696261682243,103.09112149532713,136,75.0,0,2
ART_00295-1,115,8734,2,109,574.6434782608696,210.6130434782609,95,74.0,0,2
ART_00296-0,920,63703,24,431,573.2978260869564,110.4815217391304,111,66.0,0,2
ART_00296-1,1488,122544,9,229,571.1081989247311,83.30577956989248,149,73.0,0,2
ART_00296-2,225,41371,1,225,574.9822222222222,88.53999999999996,209,188.0,0,0
ART_00297-0,144,20010,15,16,534.9722222222222,349.96527777777777,188,151.5,2,3
ART_00297-1,81,5869,2,90,575.7283950617284,216.48765432098762,87,71.0,0,2
ART_00297-2,427,39396,4,222,574.4683840749415,105.72014051522251,143,81.0,0,2
ART_00298-0,2242,194516,13,234,571.4589652096342,111.1770740410348,183,77.0,0,2
ART_00298-1,751,55061,7,374,573.8402130492677,117.02996005326237,111,68.0,0,2
ART_00298-2,284,32268,24,29,533.9225352112676,349.94718309859155,171,111.0,2,3
ART_00298-3,20,1381,39,0,359.7,433.5,79,67.5,0,4
ART_00299-0,392,32315,2,226,575.5535714285714,90.6938775510204,121,82.5,0,2
ART_00299-1,55,4303,10,15,571.4363636363638,132.20909090909095,105,72.0,3,2
ART_00300-0,69,4540,4,80,573.9420289855072,216.44202898550725,69,65.0,3,2
ART_00300-1,2028,156525,13,229,570.9363905325444,84.14398422090727,125,75.0,0,2
ART_00300-2,221,32118,2,225,575.972850678733,87.54977375565613,165,147.0,3,0
ART_00300-3,989,78985,8,407,573.7057633973711,105.57886754297272,149,72.0,0,2
ART_00301-0,208,14043,2,210,575.8269230769231,77.45673076923076,85,66.0,3,2
ART_00301-1,42,2857,1,63,574.9285714285712,216.952380952381,72,67.0,3,2
ART_00302-0,44,3149,1,56,575.9545454545455,216.45454545454547,82,70.0,0,2
ART_00302-1,219,16367,3,200,574.8630136986302,107.28995433789952,108,74.0,0,2
ART_00303-0,103,7984,1,86,575.6504854368933,214.9077669902913,100,75.0,0,2
ART_00303-1,591,63010,5,226,574.0981387478847,106.82318104906936,203,95.0,0,2
ART_00304-0,596,62751,5,223,575.0654362416108,108.28859060402687,204,93.0,0,2
ART_00304-1,158,12339,9,131,574.0886075949368,216.62025316455697,108,75.5,0,2
ART_00305-0,2980,717504,902,29,107.57046979865775,432.34395973154363,255,243.0,3,3
ART_00305-1,2045,177119,1005,43,2.2655256723716093,428.40317848410757,176,80.0,0,4
ART_00305-2,70,10865,74,1,10.014285714285736,431.38571428571436,179,154.0,3,4
ART_00305-3,18,3366,33,1,52.83333333333337,431.27777777777777,203,188.5,0,3
ART_00305-4,32,4887,45,1,82.8125,430.71875,170,152.0,0,3
ART_00305-5,24,3459,28,0,156.08333333333337,430.5,161,144.0,0,3
ART_00305-6,70,10577,71,0,307.4714285714285,429.5,164,151.5,3,3
ART_00305-7,1134,104085,9,246,573.0634920634919,130.46737213403878,196,78.0,0,2
ART_00305-8,171,33516,1,179,575.9883040935673,152.59941520467834,223,199.0,3,0
ART_00305-9,30,2068,12,20,571.9000000000002,205.1,77,68.5,0,2
ART_00305-10,135,9992,2,110,574.5703703703705,200.75925925925927,97,71.0,0,2
ART_00305-11,582,148410,440,1,207.49484536082483,433.22336769759454,255,255.0,0,3
ART_00306-0,380,29231,4,217,575.55,125.56578947368422,120,74.5,0,2
ART_00306-1,81,5954,2,86,574.5925925925926,219.8827160493827,90,74.0,0,2
ART_00307-0,439,34633,3,213,575.387243735763,105.10592255125285,125,72.0,0,2
ART_00307-1,220,17947,3,158,574.4136363636364,198.92272727272723,122,78.0,0,2
ART_00308-0,111,13722,19,16,514.5315315315315,375.8153153153153,162,134.0,2,3
ART_00308-1,56,7977,10,19,553.0714285714286,325.69642857142856,171,147.5,0,3
ART_00308-2,29,2233,12,21,551.6551724137931,325.7068965517241,97,75.0,2,4
ART_00308-3,216,16353,2,194,575.6527777777778,182.1342592592593,100,72.0,0,2
ART_00308-4,35,2378,1,35,575.8571428571429,29.157142857142844,78,67.0,0,2
ART_00308-5,1355,119802,7,227,572.340959409594,96.19741697416977,178,73.0,0,2
ART_00308-6,138,16695,15,16,540.5797101449275,341.268115942029,169,126.0,2,3
ART_00309-0,5120,717141,77,557,566.7646484375,116.46796875,231,147.0,2,1
ART_00309-1,1338,124736,8,468,573.3056801195813,102.28550074738415,190,81.0,3,1
ART_00309-2,213,27434,18,36,553.0516431924883,318.95070422535207,181,143.0,2,3
ART_00309-3,300,37071,28,39,539.6300000000001,341.29,184,125.5,1,3
ART_00310-0,97,11636,18,11,483.4639175257732,400.9226804123712,165,130.0,2,3
ART_00310-1,36,2989,6,16,563.8055555555558,296.5555555555556,112,82.5,3,4
ART_00310-2,1397,112765,7,227,573.2462419470294,113.43843951324267,146,72.0,0,2
ART_00310-3,606,68337,8,177,572.4785478547856,148.3696369636964,179,102.5,3,2
ART_00311-0,1082,79464,6,225,573.9482439926063,91.5018484288355,112,71.0,3,2
ART_00311-1,23,1584,1,32,574.7826086956522,28.5,80,66.0,0,2
ART_00311-2,273,21487,2,191,574.5347985347985,177.13736263736268,110,75.0,0,2
ART_00312-0,1332,115576,8,239,572.6156156156156,90.57057057057057,161,78.0,0,2
ART_00312-1,220,39132,1,220,575.9954545454544,92.98636363636363,208,183.0,0,0
ART_00312-2,33,2281,1,55,574.8484848484848,19.166666666666686,81,68.0,3,2
ART_00312-3,458,38970,6,212,573.7947598253273,184.58733624454143,139,80.0,0,2
ART_00313-0,1393,115053,7,231,573.254127781766,101.44400574300072,157,72.0,0,2
ART_00313-1,28,1939,1,39,574.7857142857142,11.214285714285722,82,67.0,3,2
ART_00313-2,369,29673,3,219,574.2574525745257,174.18021680216805,112,76.0,0,2
ART_00313-3,355,47763,37,72,552.6112676056339,319.0323943661972,188,151.0,1,3
ART_00314-0,4907,643137,72,409,562.2113307519868,200.27542286529444,236,138.0,1,0
ART_00314-1,1401,127335,16,515,572.0763740185582,48.15596002855103,202,74.0,3,1
ART_00314-2,606,85994,33,36,530.1419141914191,348.56270627062696,181,152.0,2,3
ART_00314-3,64,6677,13,14,533.25,353.671875,151,103.5,3,4
ART_00315-0,1232,108532,6,228,573.7029220779219,85.58360389610391,175,72.0,0,2
ART_00315-1,279,22241,3,135,574.1541218637993,175.0519713261649,115,79.0,0,2
ART_00315-2,305,44581,24,24,493.1049180327869,388.44754098360664,196,157.0,3,3
ART_00316-0,92,10411,13,13,509.11956521739125,380.0434782608696,153,117.0,2,3
ART_00316-1,87,10133,8,14,554.5862068965516,318.3505747126437,151,126.0,3,3
ART_00316-2,1173,88103,21,227,572.7331628303497,83.92796248934354,118,71.0,0,2
ART_00316-3,225,32998,2,226,575.9822222222222,86.54888888888887,176,149.0,0,0
ART_00316-4,25,1708,1,39,574.76,29.86000000000001,77,66.0,0,2
ART_00316-5,362,27821,4,190,574.0828729281767,175.33977900552486,110,73.0,0,2
ART_00316-6,952,134466,50,79,538.5714285714286,338.296218487395,186,153.0,1,3
ART_00316-7,181,24931,24,8,197.02209944751385,430.00828729281767,187,152.0,2,3
ART_00317-0,1104,126228,39,298,561.6014492753624,261.6485507246377,216,101.0,3,1
ART_00317-1,29,2057,4,39,575.0344827586208,18.258620689655174,82,70.0,0,2
ART_00317-2,1586,155432,10,241,571.953341740227,122.76103404791935,200,76.0,0,2
ART_00317-3,648,78897,98,39,442.4629629629629,415.47222222222223,189,124.0,2,3
ART_00318-0,34,2459,33,24,279.79411764705884,415.47058823529403,92,69.0,3,4
ART_00318-1,1116,82999,7,230,573.8001792114695,115.71594982078852,144,71.0,0,2
ART_00318-2,188,14653,2,151,574.4627659574469,200.35638297872345,120,76.0,3,2
ART_00319-0,320,27567,4,168,575.08125,197.346875,130,79.0,0,2
ART_00319-1,1214,128120,10,244,572.5609555189454,78.43574958813836,207,88.0,0,2
ART_00320-0,69,6599,11,26,560.2898550724639,309.4710144927536,144,90.0,1,3
ART_00320-1,288,37284,11,39,570.1805555555555,260.84722222222223,175,138.0,1,3
ART_00320-2,1361,133473,11,223,573.138133725202,111.20830271858928,204,76.0,0,2
ART_00320-3,189,14852,2,141,574.5555555555558,197.10846560846556,108,76.0,0,2
ART_00321-0,293,35404,33,25,485.1672354948805,397.6058020477816,159,126.0,3,3
ART_00321-1,65,7292,12,9,524.9846153846154,364.7,145,120.0,2,3
ART_00321-2,268,29852,22,34,551.9850746268656,322.3507462686568,165,115.0,2,3
ART_00321-3,1544,136337,9,228,572.2020725388601,84.43782383419688,194,73.0,0,2
ART_00321-4,183,39451,1,177,575.9726775956284,112.36338797814209,234,216.0,0,0
ART_00321-5,2981,434442,41,130,560.7225763166723,164.26819859107684,202,153.0,2,0
ART_00321-6,35,2844,8,12,538.8571428571429,348.47142857142853,102,80.0,1,4
ART_00322-0,3653,475020,146,440,542.7851081303039,230.06720503695598,217,134.0,1,1
ART_00322-1,208,26287,19,18,502.48557692307685,381.63942307692315,163,135.0,2,3
ART_00322-2,1841,192609,14,228,571.1271048343292,123.66241173275398,211,80.0,0,2
ART_00322-3,26,1737,1,33,575.6923076923077,72.26923076923076,70,66.5,3,2
ART_00322-4,32,2229,4,16,575.0,118.0,78,69.0,1,2
ART_00322-5,1923,250576,100,128,526.7592303692147,346.46775871034845,190,132.0,1,3
ART_00322-6,33,2701,19,25,531.5757575757576,358.4090909090909,108,79.0,0,2
ART_00322-7,180,20389,33,21,481.2055555555555,400.89444444444433,166,112.0,3,3
ART_00323-0,33,2748,17,4,314.4545454545455,433.16666666666674,112,81.0,3,4
ART_00323-1,165,12493,33,12,414.29090909090905,426.3,97,75.0,3,4
ART_00323-2,379,48449,24,34,538.023746701847,342.85883905013185,174,136.0,3,3
ART_00323-3,815,121102,35,41,535.9509202453987,330.6006134969325,201,160.0,3,3
ART_00323-4,6595,574675,20,596,568.7930250189538,40.098635329795286,235,71.0,3,1
ART_00323-5,3168,299870,18,279,570.5473484848485,103.207702020202,200,82.0,0,2
ART_00323-6,397,26748,51,112,435.98236775818634,307.84005037783385,76,67.0,0,4
ART_00323-7,20,1348,3,10,568.45,286.0499999999999,70,67.5,3,4
ART_00323-8,76,5623,12,42,419.8552631578947,379.3026315789474,105,69.0,3,4
ART_00323-9,22,1467,8,5,329.27272727272725,379.2272727272728,70,66.5,0,4
ART_00323-10,125,8703,21,11,241.312,388.332,78,69.0,2,4
ART_00323-11,59,4062,41,20,452.22033898305085,408.6355932203389,84,68.0,3,4
ART_00323-12,138,10801,15,10,212.4927536231884,423.0289855072464,89,79.0,3,4
ART_00323-13,117,8442,26,15,334.94017094017084,427.7136752136752,91,70.0,2,4
ART_00323-14,37,2569,9,9,61.10810810810813,427.472972972973,82,68.0,2,4
ART_00324-0,4992,355161,17,590,570.0160256410256,65.56029647435895,166,69.0,3,1
ART_00324-1,2026,173550,10,233,571.0241855873643,82.65004935834156,177,78.0,0,2
ART_00324-2,183,39656,1,181,575.9945355191256,106.49453551912569,254,218.0,0,0
ART_00324-3,42,7995,0,41,576.0,6.0,211,191.0,0,0
ART_00325-0,4425,317787,17,569,569.9839548022599,85.856384180791,181,67.0,3,1
ART_00325-1,1647,133136,10,235,570.8494231936855,73.08530661809353,146,75.0,0,2
ART_00325-2,407,86851,2,223,575.5429975429976,86.84889434889436,255,215.0,0,0
ART_00325-3,42,6572,1,42,575.047619047619,15.047619047619035,173,159.0,0,0
ART_00325-4,25,1701,17,6,503.83999999999986,169.82000000000005,74,68.0,1,2
ART_00326-0,68,4967,17,5,365.7794117647058,432.8823529411765,87,72.0,3,4
ART_00326-1,8758,660171,31,628,566.530486412423,57.702215117606784,233,71.0,3,1
ART_00326-2,2438,203890,18,268,569.2891714520099,75.84167350287123,152,79.0,3,1
ART_00326-3,450,96634,2,226,575.5,81.98888888888888,255,209.5,0,0
ART_00327-0,1466,129281,16,224,572.2701227830833,153.46793997271487,255,74.0,0,0
ART_00327-1,6198,781322,35,435,564.4672474991933,165.19167473378513,255,72.0,3,1
ART_00327-2,38,3306,5,14,573.6315789473684,56.71052631578948,121,86.5,3,2
ART_00327-3,20,3593,3,5,574.65,55.55000000000001,193,179.5,2,0
ART_00327-4,20,1375,4,18,575.8,206.29999999999995,74,68.5,0,2
ART_00328-0,27,4488,26,0,357.0,434.5,185,168.0,0,3
ART_00328-1,340,27149,214,12,339.11764705882354,432.97058823529403,142,74.0,3,4
ART_00328-2,5393,515647,23,563,568.024290747265,116.35091785648058,255,69.0,3,1
ART_00328-3,1456,110042,8,252,573.315934065934,92.1717032967033,128,74.0,0,2
ART_00328-4,63,4322,2,73,575.6825396825396,222.86507936507942,75,68.0,0,2
ART_00328-5,100,9270,12,22,563.85,289.0800000000001,154,82.5,3,4
ART_00328-6,45,8950,5,9,565.1777777777778,291.52222222222224,233,198.0,2,3
ART_00328-7,554,43647,281,15,331.1985559566786,431.6949458483755,129,75.0,0,4
ART_00329-0,5003,434708,26,554,568.8386967819308,92.13222066759943,255,69.0,3,1
ART_00329-1,2187,183263,22,267,569.6465477823502,67.00800182898949,170,77.0,0,2
ART_00329-2,403,90342,2,222,575.5508684863522,90.16004962779158,255,217.0,0,0
ART_00329-3,38,5986,1,44,575.0526315789474,7.368421052631562,175,157.5,0,0
ART_00329-4,67,5477,2,34,575.4328358208954,207.51492537313442,117,78.0,0,2
ART_00330-0,6278,613124,33,586,567.9917171073591,57.514495062121675,255,71.0,0,1
ART_00330-1,2190,189217,15,269,568.9214611872146,68.3826484018265,168,79.0,0,2
ART_00330-2,633,149195,3,225,575.0600315955768,84.56793048973145,255,247.0,0,0
ART_00330-3,44,7734,2,44,574.0909090909091,14.068181818181813,192,179.0,0,0
ART_00330-4,22,1833,14,1,361.6818181818181,433.1818181818181,103,80.0,0,4
ART_00331-0,3725,277781,24,564,570.1506040268458,99.77919463087244,191,67.0,3,1
ART_00331-1,1649,131151,11,274,570.0970285021225,73.2847180109157,134,75.0,0,2
ART_00331-2,634,140499,3,225,575.0630914826497,83.73659305993692,255,231.0,0,0
ART_00331-3,44,6587,2,44,574.0909090909091,15.068181818181813,167,153.0,0,0
ART_00331-4,48,3530,7,13,268.375,311.20833333333337,85,73.0,2,4
ART_00332-0,669,73532,61,39,382.1330343796711,426.61360239162934,194,96.0,0,3
ART_00332-1,870,122686,56,72,530.4632183908046,352.1471264367816,212,150.0,1,3
ART_00332-2,8064,621306,27,612,567.3855406746031,41.049603174603185,224,71.0,0,1
ART_00332-3,3019,324987,17,278,569.7707850281549,77.35591255382577,255,86.0,0,0
ART_00332-4,49,3586,15,12,85.53061224489795,187.15306122448982,86,72.0,1,4
ART_00332-5,44,7006,1,45,575.0454545454545,11.02272727272725,181,162.5,0,0
ART_00332-6,29,2008,2,18,575.3793103448277,136.98275862068965,77,68.0,0,2
ART_00332-7,144,12357,14,14,78.22916666666669,372.78472222222223,115,86.0,2,4
ART_00332-8,141,12486,14,17,67.6241134751773,418.7624113475178,119,88.0,3,4
ART_00333-0,243,27913,32,41,534.1399176954733,352.76337448559667,167,117.0,1,3
ART_00333-1,7529,578614,29,608,567.4048346393943,59.33277991765175,234,71.0,0,1
ART_00333-2,4217,480138,57,285,564.9931230732749,91.68188285511023,230,89.0,0,0
ART_00333-3,42,7221,0,42,576.0,3.9761904761904816,196,175.0,3,0
ART_00333-4,75,5081,1,68,575.7066666666667,104.63333333333333,74,68.0,3,2
ART_00333-5,22,1613,3,6,79.59090909090907,406.27272727272725,82,72.0,3,4
ART_00334-0,199,16223,139,5,356.3165829145729,433.6306532663317,127,74.0,0,4
ART_00334-1,1336,101452,6,242,573.4940119760479,104.58907185628745,156,73.0,0,2
ART_00334-2,3805,365511,22,449,569.3030223390276,135.25216819973718,255,68.0,3,1
ART_00334-3,187,13982,5,174,575.3262032085562,199.70320855614975,117,71.0,0,2
ART_00334-4,478,40016,236,11,336.3179916317992,431.82008368200826,148,77.5,0,4
ART_00335-0,4737,410669,18,563,569.9848005066499,72.75923580325097,222,70.0,3,1
ART_00335-1,2016,162289,12,236,570.0863095238095,74.2470238095238,140,77.0,0,2
ART_00335-2,450,91388,2,226,575.4977777777777,80.98000000000002,255,198.0,0,0
ART_00336-0,5004,401735,26,598,569.2779776179058,74.25799360511594,255,68.0,3,1
ART_00336-1,2079,179454,14,263,570.3131313131313,76.46873496873495,184,76.0,0,2
ART_00336-2,407,96436,1,224,575.5528255528254,89.11425061425064,255,241.0,0,0
ART_00336-3,43,8561,1,43,575.0232558139535,11.523255813953485,212,203.0,0,0
ART_00337-0,1653,128605,9,232,572.7658802177857,70.51572897761645,124,75.0,0,2
ART_00337-1,1172,83045,10,351,573.0085324232082,129.6484641638225,132,66.0,2,2
ART_00337-2,37,2742,15,14,245.1891891891892,401.3918918918919,85,74.0,0,4
ART_00338-0,1599,129114,11,234,570.9412132582863,74.84459036898063,140,75.0,0,2
ART_00338-1,410,86407,2,223,575.5414634146341,91.07073170731708,255,214.5,0,0
ART_00338-2,2674,316478,34,467,566.6432311144354,141.67913238593871,253,91.0,0,1
ART_00338-3,367,37461,26,18,397.2343324250682,11.562670299727529,176,94.0,3,2
ART_00338-4,41,6357,1,41,575.0487804878047,11.54878048780489,169,157.0,0,0
ART_00338-5,20,1356,27,1,152.85000000000005,433.35,74,67.0,0,4
ART_00339-0,1150,89901,8,229,571.8704347826086,81.0,127,71.0,0,2
ART_00339-1,404,81216,2,222,575.5445544554457,93.89356435643566,255,196.0,0,0
ART_00339-2,23,1503,0,50,575.0,182.6304347826087,66,65.0,0,2
ART_00339-3,3573,284355,25,428,568.8094038623005,102.94864259725716,227,69.0,3,1
ART_00339-4,46,6173,1,46,575.0434782608696,8.043478260869563,161,136.0,0,2
