ART_00243-1,4
ART_00243-2,4
ART_00243-3,4
ART_00243-4,1
ART_00243-5,1
ART_00243-6,4
ART_00243-7,4
ART_00243-8,4
ART_00243-9,4
ART_00243-10,4
ART_00243-11,4
ART_00243-12,4
ART_00244-0,4
ART_00244-1,3
ART_00244-2,1
ART_00244-3,2
ART_00244-4,4
ART_00244-5,4
ART_00244-6,4
ART_00245-0,4
ART_00245-1,3
ART_00245-2,4
ART_00245-3,4
ART_00245-4,1
ART_00245-5,1
ART_00245-6,4
ART_00245-7,4
ART_00246-0,1
ART_00246-1,2
ART_00247-0,2
ART_00247-1,2
ART_00248-0,3
ART_00248-1,3
ART_00248-2,3
ART_00248-3,4
ART_00248-4,3
ART_00248-5,3
ART_00248-6,3
ART_00248-7,3
ART_00248-8,2
ART_00248-9,2
ART_00248-10,2
ART_00248-11,4
ART_00248-12,4
ART_00248-13,4
ART_00248-14,3
ART_00249-0,2
ART_00249-1,2
ART_00249-2,3
ART_00250-0,1
ART_00250-1,2
ART_00251-0,1
ART_00251-1,2
ART_00251-2,4
ART_00251-3,4
ART_00251-4,4
ART_00252-0,3
ART_00252-1,3
ART_00252-2,1
ART_00252-3,1
ART_00252-4,3
ART_00252-5,4
ART_00252-6,4
ART_00252-7,4
ART_00253-0,2
ART_00253-1,2
ART_00254-0,4
ART_00254-1,4
ART_00254-2,4
ART_00254-3,1
ART_00254-4,1
ART_00254-5,2
ART_00254-6,0
ART_00254-7,4
ART_00254-8,3
ART_00254-9,4
ART_00255-0,4
ART_00255-1,4
ART_00255-2,1
ART_00255-3,1
ART_00255-4,4
ART_00256-0,2
ART_00256-1,2
ART_00257-0,2
ART_00257-1,2
ART_00258-0,1
ART_00258-1,2
ART_00259-0,4
ART_00259-1,1
ART_00259-2,1
ART_00259-3,2
ART_00259-4,4
ART_00259-5,4
ART_00259-6,4
ART_00259-7,4
ART_00259-8,2
ART_00259-9,4
ART_00259-10,4
ART_00260-0,4
ART_00260-1,3
ART_00260-2,1
ART_00260-3,2
ART_00261-0,3
ART_00261-1,4
ART_00261-2,1
ART_00261-3,2
ART_00261-4,0
ART_00261-5,4
ART_00261-6,4
ART_00261-7,3
ART_00261-8,4
ART_00262-0,4
ART_00262-1,4
ART_00262-2,1
ART_00262-3,4
ART_00262-4,2
ART_00262-5,2
ART_00262-6,2
ART_00262-7,4
ART_00262-8,4
ART_00263-0,4
ART_00263-1,4
ART_00263-2,4
ART_00263-3,4
ART_00263-4,1
ART_00263-5,2
ART_00263-6,2
ART_00263-7,4
ART_00263-8,3
ART_00263-9,3
ART_00263-10,4
ART_00264-0,3
ART_00264-1,1
ART_00264-2,1
ART_00265-0,4
ART_00265-1,4
ART_00265-2,1
ART_00265-3,4
ART_00265-4,2
ART_00265-5,2
ART_00265-6,2
ART_00265-7,2
ART_00265-8,4
ART_00265-9,3
ART_00266-0,3
ART_00266-1,4
ART_00266-2,2
ART_00266-3,4
ART_00266-4,1
ART_00266-5,2
ART_00266-6,2
ART_00266-7,2
ART_00266-8,3
ART_00266-9,3
ART_00266-10,3
ART_00266-11,4
ART_00266-12,4
ART_00266-13,4
ART_00267-0,3
ART_00267-1,2
ART_00267-2,1
ART_00267-3,1
ART_00267-4,2
ART_00267-5,3
ART_00267-6,4
ART_00267-7,4
ART_00268-0,1
ART_00268-1,2
ART_00268-2,0
ART_00268-3,4
ART_00269-0,3
ART_00269-1,1
ART_00269-2,2
ART_00269-3,4
ART_00269-4,4
ART_00269-5,3
ART_00269-6,3
ART_00269-7,4
ART_00269-8,4
ART_00270-0,1
ART_00270-1,1
ART_00270-2,2
ART_00270-3,4
ART_00270-4,4
ART_00270-5,4
ART_00271-0,1
ART_00271-1,2
ART_00271-2,4
ART_00272-0,4
ART_00272-1,3
ART_00272-2,3
ART_00272-3,1
ART_00272-4,2
ART_00272-5,2
ART_00272-6,2
ART_00272-7,4
ART_00272-8,4
ART_00272-9,2
ART_00272-10,4
ART_00272-11,3
ART_00272-12,3
ART_00273-0,3
ART_00273-1,4
ART_00273-2,2
ART_00273-3,2
ART_00273-4,4
ART_00273-5,4
ART_00274-0,3
ART_00274-1,4
ART_00274-2,2
ART_00274-3,0
ART_00274-4,0
ART_00274-5,2
ART_00275-0,3
ART_00275-1,2
ART_00275-2,2
ART_00275-3,2
ART_00275-4,2
ART_00275-5,4
ART_00275-6,4
ART_00276-0,2
ART_00276-1,2
ART_00277-0,2
ART_00277-1,2
ART_00278-0,4
ART_00278-1,3
ART_00278-2,3
ART_00278-3,3
ART_00278-4,4
ART_00278-5,3
ART_00278-6,3
ART_00278-7,3
ART_00278-8,1
ART_00278-9,2
ART_00278-10,2
ART_00278-11,2
ART_00278-12,2
ART_00278-13,3
ART_00279-0,2
ART_00279-1,2
ART_00280-0,2
ART_00281-0,3
ART_00281-1,3
ART_00281-2,3
ART_00281-3,2
ART_00281-4,2
ART_00281-5,0
ART_00281-6,0
ART_00281-7,3
ART_00281-8,3
ART_00282-0,2
ART_00282-1,0
ART_00282-2,2
ART_00282-3,2
ART_00282-4,4
ART_00283-0,2
ART_00283-1,2
ART_00284-0,0
ART_00284-1,2
ART_00284-2,2
ART_00285-0,2
ART_00285-1,2
ART_00285-2,4
ART_00286-0,2
ART_00286-1,1
ART_00287-0,2
ART_00287-1,2
ART_00288-0,2
ART_00288-1,2
ART_00289-0,2
ART_00289-1,2
ART_00290-0,2
ART_00290-1,2
ART_00290-2,1
ART_00290-3,2
ART_00290-4,4
ART_00291-0,4
ART_00291-1,0
ART_00291-2,2
ART_00291-3,2
ART_00292-0,3
ART_00292-1,4
ART_00292-2,4
ART_00292-3,2
ART_00292-4,2
ART_00292-5,2
ART_00292-6,2
ART_00292-7,4
ART_00293-0,2
ART_00293-1,2
ART_00294-0,3
ART_00294-1,2
ART_00294-2,2
ART_00294-3,2
ART_00294-4,0
ART_00294-5,2
ART_00294-6,2
ART_00294-7,4
ART_00294-8,3
ART_00294-9,3
ART_00294-10,3
ART_00294-11,4
ART_00295-0,2
ART_00295-1,2
ART_00296-0,2
ART_00296-1,2
ART_00296-2,0
ART_00297-0,3
ART_00297-1,2
ART_00297-2,2
ART_00298-0,2
ART_00298-1,2
ART_00298-2,3
ART_00298-3,4
ART_00299-0,2
ART_00299-1,2
ART_00300-0,2
ART_00300-1,2
ART_00300-2,0
ART_00300-3,2
ART_00301-0,2
ART_00301-1,2
ART_00302-0,2
ART_00302-1,2
ART_00303-0,2
ART_00303-1,2
ART_00304-0,2
ART_00304-1,2
ART_00305-0,3
ART_00305-1,4
ART_00305-2,4
ART_00305-3,3
ART_00305-4,3
ART_00305-5,3
ART_00305-6,3
ART_00305-7,2
ART_00305-8,0
ART_00305-9,2
ART_00305-10,2
ART_00305-11,3
ART_00306-0,2
ART_00306-1,2
ART_00307-0,2
ART_00307-1,2
ART_00308-0,3
ART_00308-1,3
ART_00308-2,4
ART_00308-3,2
ART_00308-4,2
ART_00308-5,2
ART_00308-6,3
ART_00309-0,1
ART_00309-1,1
ART_00309-2,3
ART_00309-3,3
ART_00310-0,3
ART_00310-1,4
ART_00310-2,2
ART_00310-3,2
ART_00311-0,2
ART_00311-1,2
ART_00311-2,2
ART_00312-0,2
ART_00312-1,0
ART_00312-2,2
ART_00312-3,2
ART_00313-0,2
ART_00313-1,2
ART_00313-2,2
ART_00313-3,3
ART_00314-0,0
ART_00314-1,1
ART_00314-2,3
ART_00314-3,4
ART_00315-0,2
ART_00315-1,2
ART_00315-2,3
ART_00316-0,3
ART_00316-1,3
ART_00316-2,2
ART_00316-3,0
ART_00316-4,2
ART_00316-5,2
ART_00316-6,3
ART_00316-7,3
ART_00317-0,1
ART_00317-1,2
ART_00317-2,2
ART_00317-3,3
ART_00318-0,4
ART_00318-1,2
ART_00318-2,2
ART_00319-0,2
ART_00319-1,2
ART_00320-0,3
ART_00320-1,3
ART_00320-2,2
ART_00320-3,2
ART_00321-0,3
ART_00321-1,3
ART_00321-2,3
ART_00321-3,2
ART_00321-4,0
ART_00321-5,0
ART_00321-6,4
ART_00322-0,1
ART_00322-1,3
ART_00322-2,2
ART_00322-3,2
ART_00322-4,2
ART_00322-5,3
ART_00322-6,2
ART_00322-7,3
ART_00323-0,4
ART_00323-1,4
ART_00323-2,3
ART_00323-3,3
ART_00323-4,1
ART_00323-5,2
ART_00323-6,4
ART_00323-7,4
ART_00323-8,4
ART_00323-9,4
ART_00323-10,4
ART_00323-11,4
ART_00323-12,4
ART_00323-13,4
ART_00323-14,4
ART_00324-0,1
ART_00324-1,2
ART_00324-2,0
ART_00324-3,0
ART_00325-0,1
ART_00325-1,2
ART_00325-2,0
ART_00325-3,0
ART_00325-4,2
ART_00326-0,4
ART_00326-1,1
ART_00326-2,1
ART_00326-3,0
ART_00327-0,0
ART_00327-1,1
ART_00327-2,2
ART_00327-3,0
ART_00327-4,2
ART_00328-0,3
ART_00328-1,4
ART_00328-2,1
ART_00328-3,2
ART_00328-4,2
ART_00328-5,4
ART_00328-6,3
ART_00328-7,4
ART_00329-0,1
ART_00329-1,2
ART_00329-2,0
ART_00329-3,0
ART_00329-4,2
ART_00330-0,1
ART_00330-1,2
ART_00330-2,0
ART_00330-3,0
ART_00330-4,4
ART_00331-0,1
ART_00331-1,2
ART_00331-2,0
ART_00331-3,0
ART_00331-4,4
ART_00332-0,3
ART_00332-1,3
ART_00332-2,1
ART_00332-3,0
ART_00332-4,4
ART_00332-5,0
ART_00332-6,2
ART_00332-7,4
ART_00332-8,4
ART_00333-0,3
ART_00333-1,1
ART_00333-2,0
ART_00333-3,0
ART_00333-4,2
ART_00333-5,4
ART_00334-0,4
ART_00334-1,2
ART_00334-2,1
ART_00334-3,2
ART_00334-4,4
ART_00335-0,1
ART_00335-1,2
ART_00335-2,0
ART_00336-0,1
ART_00336-1,2
ART_00336-2,0
ART_00336-3,0
ART_00337-0,2
ART_00337-1,2
ART_00337-2,4
ART_00338-0,2
ART_00338-1,0
ART_00338-2,1
ART_00338-3,2
ART_00338-4,0
ART_00338-5,4
ART_00339-0,2
ART_00339-1,0
ART_00339-2,2
ART_00339-3,1
ART_00339-4,2
