,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape
ART_00178-4,0.0017933931791609694,0.005348663359148479,0.0008688097306689834,0.20967741935483872,0.9999719384175818,0.2576438125641882,0.9523809523809522,0.7736842105263158,0
ART_00178-5,0.00033688048669322073,0.0007638579287803679,0,0.044930875576036866,1,0.0012097607034316465,0.6031746031746031,0.5421052631578946,0
ART_00178-6,0.0003170639874759725,0.0002180082856964045,0.0052128583840139004,0.009216589861751152,0.6078826157117971,0.02957733337480174,0.026455026455026454,0.010526315789473661,3
ART_00178-7,0.004795592810574084,0.004713980175061481,0.2519548218940052,0.01728110599078341,0.538151228974974,0.9951240289828472,0.1693121693121693,0.02631578947368418,2
ART_00178-8,0.0005845867269088243,0.0004850615279341421,0.07211120764552563,0.013824884792626727,0.11171411625148275,0.9922324510932106,0.1111111111111111,0.01578947368421052,0
ART_00179-0,0.003378713116540832,0.003190270806908348,0.1894005212858384,0.01152073732718894,0.4863966428733055,0.9940866187299202,0.10582010582010581,0.01578947368421052,0
ART_00179-1,0.000921467213602045,0.0008234026506657611,0.04604691572545612,0.008064516129032258,0.21198666892617066,0.9943636833329418,0.08465608465608465,0.02105263157894738,3
ART_00179-2,0.0026752273943285183,0.002671775815641804,0.03040834057341442,0.02534562211981567,0.021279557137208412,0.9636028873313108,0.1693121693121693,0.0368421052631579,3
ART_00179-3,0.00442898757505499,0.004353810592798791,0.1207645525629887,0.024193548387096774,0.29329512172078226,0.9926423414157257,0.21693121693121686,0.02105263157894738,3
ART_00179-4,0.0017834849295523451,0.0016240097581503392,0.05299739357080799,0.027649769585253454,0.5491896166629262,0.9736261002083785,0.0582010582010582,0.01578947368421052,1
ART_00179-5,0.0012484394506866417,0.001096396549611322,0.09209383145091224,0.03341013824884793,0.7702643231642715,0.9653721483849999,0.06878306878306878,0.010526315789473661,1
ART_00179-6,0.0011790817034262728,0.0010818902948596602,0.05473501303214596,0.02880184331797235,0.7831962142374267,0.9611344147889678,0.16402116402116407,0.01578947368421052,3
ART_00179-7,0.17109565424172166,0.1812737514017532,0.042571676802780185,0.804147465437788,0.9739361689585773,0.03498605651596308,0.4285714285714285,0.04736842105263156,2
ART_00179-8,0.05087886174028496,0.058554290072872515,0.02258905299739357,0.6244239631336406,0.9830807766100008,0.15841635584530717,0.6878306878306878,0.05263157894736842,3
ART_00179-9,0.006450270495214315,0.006760743643117396,0.026064291920069503,0.038018433179723504,0.8582817367319581,0.6363496028516097,0.18518518518518523,0.05789473684210522,3
ART_00179-10,0.00028733923865010007,0.0002047454242091708,0.006081668114682884,0.006912442396313364,0.16299397576349628,0.44994246260069043,0.07407407407407407,0.02105263157894738,3
ART_00179-11,0.0026752273943285183,0.002468550094311379,0.13814074717636837,0.01728110599078341,0.6639810201660735,0.9889193430275132,0.06878306878306878,0.010526315789473661,0
ART_00179-12,0.0001684402433466104,7.653776316591133e-05,0.00781928757602085,0.003456221198156682,0.3512060102807434,0.9957108484151062,0.010582010582010581,0.005263157894736803,3
ART_00179-13,0.0001684402433466104,7.847193046613292e-05,0.02258905299739357,0.003456221198156682,0.11514432582048231,0.995501621508526,0.021164021164021163,0.005263157894736803,3
ART_00180-0,0.0005053207300398312,0.0004556345540093423,0.05386620330147698,0.004608294930875576,0.6246342427837089,0.9982738780207134,0.12698412698412698,0.05263157894736842,0
ART_00180-1,0.04819372609634782,0.05074951055205693,0.6368375325803649,0.059907834101382486,0.17022503632336047,0.9826747315925818,0.4973544973544973,0.0421052631578947,3
ART_00180-2,0.0006242197253433209,0.0005046795105506754,0.035621198957428324,0.03571428571428571,0.8696671551182751,0.8887835916875381,0.026455026455026454,0.010526315789473661,3
ART_00180-3,0.21495947525910072,0.22751900077601553,0.8575152041702867,0.923963133640553,0.6727476698864598,0.3558383225594331,0.6296296296296297,0.05263157894736842,3
ART_00180-4,0.0012187147018607692,0.0011197447120211397,0.020851433536055602,0.012672811059907835,0.16529507710557528,0.81402833716916,0.08994708994708994,0.02631578947368418,1
ART_00180-5,0.0001684402433466104,9.657021020392063e-05,0.00781928757602085,0.008064516129032258,0.03234480031633062,0.7308295846845905,0.1111111111111111,0.03157894736842104,3
ART_00180-6,0.00026752273943285177,0.00017158827049108645,0.017376194613379668,0.01728110599078341,0.9597123368920522,0.6511075949367089,0.042328042328042326,0.005263157894736803,3
ART_00180-7,0.0009511919624279174,0.0009527155501662899,0.013900955690703735,0.012672811059907835,0.4575729459066902,0.6086773234285454,0.20105820105820105,0.05789473684210522,3
ART_00180-8,0.06355151298971524,0.07223672770944717,0.02519548218940052,0.6059907834101382,0.9828067265952681,0.07823598347182406,0.7566137566137566,0.05789473684210522,3
ART_00180-9,0.00038642173473634145,0.0002971709901983309,0.013900955690703735,0.009216589861751152,0.11399762752075915,0.11293022282665549,0.06349206349206349,0.01578947368421052,3
ART_00180-10,0.0017834849295523451,0.0056282886888376574,0.0008688097306689834,0.20506912442396313,0.9982037553567802,0.25847043821727367,0.9735449735449736,0.8421052631578947,0
ART_00180-11,0.001337613697164259,0.0012943723882697174,0.018245004344048653,0.014976958525345621,0.10557193695983727,0.10879500246588847,0.09523809523809523,0.0421052631578947,3
ART_00180-12,0.00018825674256385864,0.00010430687940480698,0.004344048653344917,0.008064516129032258,0.12102939238170546,0.5143843498273878,0.0582010582010582,0.01578947368421052,3
ART_00180-13,0.0009611002120365416,0.000808481931492623,0.02693310165073849,0.02880184331797235,0.7246652555842423,0.7211805320517162,0.042328042328042326,0.005263157894736803,0
ART_00180-14,0.0003071557378673483,0.0002025349472946318,0.021720243266724587,0.02880184331797235,0.8447212336892052,0.7997059199590846,0.010582010582010581,0,0
ART_00180-15,0.0008025682182985554,0.0008434350977037703,0.011294526498696784,0.009216589861751152,0.4161089501319577,0.7884229400272967,0.2592592592592592,0.06842105263157894,3
ART_00180-16,0.0009710084616451657,0.0008579413524554323,0.016507384882710686,0.014976958525345621,0.057288847428086674,0.810026031483571,0.08465608465608465,0.01578947368421052,3
ART_00180-17,0.0008521094663416761,0.0023100865305003674,0.009556907037358817,0.01728110599078341,0.9261628841700016,0.8133764969208008,0.8148148148148148,0.6894736842105262,2
ART_00180-18,0.00040623823395358975,0.0003165126632005467,0.006081668114682884,0.009216589861751152,0.25698420066360644,0.8391954770600893,0.0582010582010582,0.02105263157894738,3
ART_00180-19,0.0007133939718209381,0.0005904736457962186,0.008688097306689834,0.019585253456221197,0.7368129695531832,0.8635840569097187,0.031746031746031744,0.010526315789473661,3
ART_00181-0,0.3344826902879337,0.3470675329709901,0.2415291051259774,0.902073732718894,0.9215979617042372,0.19560231106650922,0.5978835978835978,0.03157894736842104,0
ART_00181-1,0.0001486237441293621,5.968287669255181e-05,0.013900955690703735,0.00576036866359447,0.46387504942665087,0.9970080552359033,0.021164021164021163,0.005263157894736803,2
ART_00181-2,0.011245863305788398,0.010777870970870473,0.3814074717636837,0.027649769585253454,0.02038320395690692,0.9923889124422101,0.14814814814814814,0.01315789473684209,3
ART_00181-3,0.09067039216851952,0.09657228252602801,0.3032145960034752,0.9470046082949308,0.9493271324803533,0.028400198879817973,0.5132275132275131,0.03157894736842104,3
ART_00181-4,0.0164179696014902,0.023135680316407666,0.07298001737619461,0.06682027649769585,0.26713459608612294,0.773538058462429,0.5291005291005291,0.1631578947368421,2
ART_00181-5,0.004419079325446366,0.012932671498124477,0.0017376194613379669,0.26152073732718895,0.9973767709207341,0.20198306282675757,0.9999999999999999,0.736842105263158,0
ART_00181-6,0.0006638527237778173,0.0006190716908780664,0.008688097306689834,0.009216589861751152,0.5360726681604497,0.29385628436261346,0.12698412698412698,0.04473684210526313,3
ART_00181-7,0.0005152289796484553,0.00044900312326572544,0.008688097306689834,0.006912442396313364,0.3480565787739416,0.3163345648355641,0.1164021164021164,0.0421052631578947,3
ART_00181-8,0.000782751719081307,0.00068801093965025,0.011294526498696784,0.010368663594470046,0.4008812065751568,0.5827716587210258,0.0582010582010582,0.02105263157894738,3
ART_00181-9,0.00033688048669322073,0.00023956043561315933,0.012163336229365768,0.009216589861751152,0.8088430615121005,0.9447050839455904,0.037037037037037035,0.010526315789473661,1
ART_00181-10,0.0011691734538176485,0.0010233126566243779,0.1207645525629887,0.02880184331797235,0.32060810050567884,0.9893345308596929,0.0582010582010582,0.010526315789473661,0
ART_00181-11,0.0015159621901194935,0.0013268387679520083,0.1355343179843614,0.014976958525345621,0.5828180448568754,0.9945667215335539,0.042328042328042326,0.005263157894736803,0
ART_00181-12,0.0012979806987297624,0.0012020849770877158,0.057341442224152904,0.00576036866359447,0.09514106947642631,0.9942801055980505,0.08994708994708994,0.02631578947368418,0
ART_00182-0,0.00017834849295523451,9.145848233904928e-05,0.036490008688097306,0.002304147465437788,0.07827462306806268,0.9984990243658377,0.042328042328042326,0.010526315789473661,2
ART_00182-1,0.007649168697857836,0.007163050441563486,0.34317984361424847,0.019585253456221197,0.42102122457994345,0.9966736422432627,0.06878306878306878,0.010526315789473661,0
ART_00182-2,0.014485860927808493,0.014315739272590071,0.0625543006081668,0.06221198156682028,0.6678014783117068,0.918989538155493,0.17460317460317454,0.02105263157894738,3
ART_00182-3,0.2727344787269881,0.2959155774656799,0.2571676802780191,0.9573732718894009,0.9501734950668285,0.05098531255006653,0.8835978835978836,0.0421052631578947,0
ART_00182-4,0.0019023839248558348,0.0018696490052784805,0.059079061685490875,0.04953917050691244,0.1830803290961898,0.8291285274514729,0.2063492063492064,0.03157894736842104,0
ART_00182-5,0.2643223748092662,0.26551088197061806,0.14335360556038226,0.8513824884792627,0.9350754810645802,0.03690562046501057,0.8518518518518517,0.01578947368421052,3
ART_00182-6,0.0026157778966767733,0.003326491446766811,0.009556907037358817,0.03456221198156682,0.1884815691877565,0.6673439966461472,0.4285714285714285,0.12631578947368421,3
ART_00182-7,0.0040722905891445215,0.005187298544387135,0.011294526498696784,0.06451612903225806,0.37912332329592124,0.596607506417633,0.37037037037037035,0.13157894736842102,1
ART_00182-8,0.001129540455383152,0.0009558931107309398,0.04517810599478714,0.06221198156682028,0.7793939877255766,0.5300499946814169,0.026455026455026454,0,3
ART_00182-9,0.00028733923865010007,0.00018319327429241596,0.03040834057341442,0.02880184331797235,0.8423417765682786,0.4067555675895215,0.010582010582010581,0,3
ART_00182-10,0.00041614648356221387,0.0003112627805285167,0.02519548218940052,0.044930875576036866,0.7078216097524038,0.21156624146120503,0.047619047619047616,0.010526315789473661,0
ART_00182-11,0.00126825594990389,0.001234413201962848,0.06168549087749783,0.027649769585253454,0.1201752899449097,0.9854123225209169,0.28042328042328035,0.01578947368421052,3
ART_00182-12,0.004696510314487842,0.004281555628654799,0.263249348392702,0.024193548387096774,0.3617664321428836,0.9886943214550833,0.07407407407407407,0.005263157894736803,0
ART_00182-13,0.0013871549452073796,0.0012074730145669047,0.06863596872284969,0.024193548387096774,0.03500088627098066,0.9867624300622992,0.031746031746031744,0.005263157894736803,3
ART_00182-14,0.00018825674256385864,9.518866213233378e-05,0.02693310165073849,0.004608294930875576,0.29015421115065243,0.9961641733793634,0.010582010582010581,0.005263157894736803,2
ART_00183-0,0.009531736123496422,0.033942840106395776,0.4874022589052997,0.002304147465437788,0.31034833572748466,0.9987100198376101,0.9999999999999999,1,0
ART_00183-1,0.35871826883062835,0.4089466566329435,0.994787141615986,0.9078341013824884,0.7779475273166161,0.20455165973047218,0.8518518518518517,0.05789473684210522,2
ART_00183-2,0.06843628004676694,0.07340897124818861,0.02258905299739357,0.6105990783410138,0.98024002588492,0.18769012647572772,0.43386243386243384,0.0421052631578947,3
ART_00183-3,0.00044587123238808634,0.000400096321531551,0.0052128583840139004,0.009216589861751152,0.47460972716488725,0.30103567318757196,0.1111111111111111,0.05526315789473685,2
ART_00183-4,0.0008223847175158036,0.0006856623079285524,0.011294526498696784,0.010368663594470046,0.9020561486753658,0.6516895072706349,0.015873015873015872,0.005263157894736803,3
ART_00183-5,0.024978697263341457,0.08832278268096862,0.6646394439617723,0.03571428571428571,0.27379055372563454,0.992207167437932,0.9999999999999999,1,3
ART_00183-6,0.0006044032261260725,0.0016796861454352891,0.059947871416159856,0,0.20366416238302357,0.9907940161104718,0.7883597883597883,0.7,0
ART_00183-7,0.0002972474882587242,0.0007635816191660505,0.043440486533449174,0.001152073732718894,0.06561825679263406,0.990991287193819,0.7407407407407406,0.6263157894736842,0
ART_00183-8,0.00023779799060697935,0.0006527814638247854,0.02693310165073849,0.001152073732718894,0.2080227976166127,0.9926987024324431,0.8042328042328043,0.6631578947368422,0
ART_00183-9,6.935774726036897e-05,0.0002245015616328627,0.0156385751520417,0,0.1277711875576643,0.9930955120828538,0.798941798941799,0.7657894736842106,0
ART_00183-10,0.0008719259655589243,0.002435116630978977,0.07993049522154648,0,0.5685251087386318,0.997698504027618,0.8624338624338624,0.7,0
ART_00184-0,0.0003071557378673483,0.00028045425853213,0.012163336229365768,0.006912442396313364,0.25965906594613597,0.9940544687380132,0.24338624338624337,0.05789473684210522,3
ART_00184-1,0.00017834849295523451,0.00038310328025103276,0.004344048653344917,0.004608294930875576,0.26193890006361,0.9965977885625658,0.6031746031746031,0.5105263157894737,2
ART_00184-2,0.000921467213602045,0.0007815417440966795,0.10338835794960903,0.003456221198156682,0.617293275554587,0.9987787980554709,0.042328042328042326,0.005263157894736803,0
ART_00184-3,0.357014049897945,0.39648840874260194,0.19200695047784533,0.9228110599078341,0.9227792954284616,0.007330306503483975,0.8624338624338624,0.05789473684210522,3
ART_00184-4,0.13009531736123495,0.13686969114249467,0.07645525629887054,0.673963133640553,0.9610646323733388,0.06626512410074543,0.5873015873015873,0.03157894736842104,0
ART_00184-5,0.0007926599686899312,0.0007851337690828054,0.00781928757602085,0.012672811059907835,0.4663875514618659,0.6923306031273269,0.13227513227513227,0.05789473684210522,3
ART_00184-6,0.0003269722370845966,0.00022477787124718007,0.00781928757602085,0.012672811059907835,0.675752845934528,0.6437526497486524,0.021164021164021163,0.005263157894736803,1
ART_00184-7,0.0015655034381626143,0.0015676425968295957,0.011294526498696784,0.019585253456221197,0.8828237839830965,0.6233735977465108,0.12698412698412698,0.04736842105263156,3
ART_00184-8,0.0035273368606701942,0.00361965594755754,0.014769765421372719,0.06105990783410138,0.8178588758216322,0.3467576639497114,0.2222222222222222,0.02631578947368418,3
ART_00184-9,0.00018825674256385864,9.76754486611901e-05,0.004344048653344917,0.006912442396313364,0.7440292605773032,0.3269083237437668,0.021164021164021163,0.005263157894736803,3
ART_00184-10,0.0008521094663416761,0.0008734146908572049,0.008688097306689834,0.01152073732718894,0.42765719847570377,0.2089429557783988,0.17989417989417988,0.06315789473684208,3
ART_00184-11,0.0035570616094960667,0.003724515446190982,0.036490008688097306,0.03686635944700461,0.7156735711895855,0.08334070992298838,0.17460317460317454,0.05263157894736842,2
ART_00184-12,0.002883300636109625,0.0029096783935690595,0.024326672458731536,0.038018433179723504,0.6746128690968549,0.07851522408484428,0.17989417989417988,0.0368421052631579,3
ART_00184-13,0.0033489883677149594,0.0037756327248396953,0.01998262380538662,0.03341013824884793,0.6424344080964024,0.10581849047361828,0.30687830687830686,0.0789473684210526,2
ART_00184-14,0.0013177971979470107,0.0011494479955602571,0.023457862728062554,0.03686635944700461,0.7388255654695388,0.23410216640816542,0.047619047619047616,0.005263157894736803,3
ART_00184-15,0.0005845867269088243,0.0004523188386375338,0.018245004344048653,0.02304147465437788,0.9626210952945828,0.629135500575374,0,0,0
ART_00184-16,0.0007133939718209381,0.0005798357256449998,0.026064291920069503,0.020737327188940093,0.8136361068745411,0.9146354221152839,0.021164021164021163,0.005263157894736803,3
ART_00185-0,0.07185462616174228,0.07105660934669768,0.019113814074717635,0.7050691244239631,0.9862555088546242,0.11925678520306492,0.22751322751322756,0.02631578947368418,3
ART_00185-1,0.032736856706894156,0.04712405210259873,0.0625543006081668,0.2891705069124424,0.9865367837646609,0.24595160320512358,0.9841269841269841,0.08947368421052632,0
ART_00185-2,0.0001684402433466104,8.607044485986059e-05,0.02519548218940052,0.001152073732718894,0.5736654804270463,0.9974892771210377,0.037037037037037035,0.023684210526315752,0
ART_00185-3,0.0001981649921724828,0.00011052384572694777,0.036490008688097306,0,0.4866840648477659,0.997698504027618,0.026455026455026454,0.01578947368421052,0
ART_00185-4,0.00015853199373798622,7.22549641439921e-05,0.03040834057341442,0,0.21575627483100787,0.997698504027618,0.037037037037037035,0.01578947368421052,0
ART_00185-5,0.0001684402433466104,8.358365833100427e-05,0.023457862728062554,0,0.11451166468960061,0.997698504027618,0.042328042328042326,0.010526315789473661,0
ART_00185-6,0.00015853199373798622,7.101157087956395e-05,0.03214596003475239,0.001152073732718894,0.1311679752960891,0.9975889089813139,0.037037037037037035,0.010526315789473661,3
ART_00185-7,0.00013871549452073797,5.249882672030018e-05,0.023457862728062554,0,0.20929845372624908,0.997698504027618,0.026455026455026454,0.010526315789473661,0
ART_00186-0,0.014723658918415473,0.014206320665320392,0.7541268462206776,0.041474654377880185,0.00695359715960186,0.9959990090138067,0.13227513227513227,0.01578947368421052,2
ART_00186-1,0.0001684402433466104,7.515621509432448e-05,0.0034752389226759338,0.00576036866359447,0.06563859232898384,0.9344073647871116,0.010582010582010581,0,3
ART_00186-2,0.9999999999999999,0.9999999999999999,0.893136403127715,0.9308755760368663,0.7148487572789068,0.12740234219189206,0.9999999999999999,0.01578947368421052,3
ART_00186-3,0.19279472088460853,0.21091735206417786,0.07124239791485665,0.8490783410138248,0.9655751470274619,0.06442077963634275,0.582010582010582,0.06315789473684208,3
ART_00186-4,0.0003765134851277173,0.0002647046105160399,0.011294526498696784,0.020737327188940093,0.6051826717058861,0.030588487167821855,0.005291005291005291,0,0
ART_00186-5,0.00015853199373798622,6.576168820753394e-05,0.020851433536055602,0.003456221198156682,0.36231523847182207,0.09397775220560026,0.005291005291005291,0,0
ART_00186-6,0.0002774309890414759,0.00018954839542171547,0.0052128583840139004,0.006912442396313364,0.153710293923817,0.2878613523032396,0.047619047619047616,0.02105263157894738,3
ART_00186-7,0.00043596298277946217,0.001095982085189846,0.008688097306689834,0.013824884792626727,0.9328572235537157,0.804795566097555,0.8253968253968252,0.6105263157894736,2
ART_00187-0,0.0002477062402156035,0.00015197028787455319,0.049522154648132054,0.001152073732718894,0.29415579280347964,0.9999232834675871,0.021164021164021163,0.007894736842105232,2
ART_00187-1,0.00021798149138973106,0.0001240630168284989,0.034752389226759335,0,0.09400582868356686,1,0.021164021164021163,0.005263157894736803,3
ART_00187-2,0.0001486237441293621,6.0511805535503905e-05,0.03040834057341442,0,0.001953341241597473,1,0.015873015873015872,0.010526315789473661,0
ART_00187-3,0.22142956225353227,0.2385440306968929,0.22675933970460468,0.8099078341013825,0.9259589981995103,0.255483504890177,0.8571428571428571,0.03157894736842104,3
ART_00187-4,0.0005251372292570794,0.0004144644214760543,0.0008688097306689834,0.056451612903225805,0.9977502352026836,0.4744652989960716,0.037037037037037035,0.010526315789473661,0
ART_00187-5,0.00015853199373798622,6.797216512207288e-05,0,0.03456221198156682,0.9982601818900751,0.26165817305057815,0.015873015873015872,0.005263157894736803,0
ART_00187-6,0.00038642173473634145,0.0002899869402260793,0.011294526498696784,0.00576036866359447,0.8625148279952551,0.22967883669839945,0.037037037037037035,0.01315789473684209,2
ART_00187-7,0.03982125517706042,0.04489533875351483,0.019113814074717635,0.3294930875576037,0.9814478490857936,0.17713969348466158,0.5343915343915343,0.06315789473684208,3
ART_00187-8,0.004369538077403245,0.013356254136873006,0.0017376194613379669,0.26036866359447003,0.9973707681477818,0.2035946683730076,0.9999999999999999,0.7789473684210526,0
ART_00187-9,0.0005053207300398312,0.000522363325866987,0.013900955690703735,0.026497695852534562,0.941063661526295,0.7857553838566499,0.28042328042328035,0.0789473684210526,3
ART_00188-0,0.00025761448982422765,0.00016896332915507145,0.041702867072111204,0,0.31389430987640143,1,0.042328042328042326,0.01578947368421052,0
ART_00188-1,0.0017933931791609694,0.0016595155435901211,0.15638575152041703,0.00576036866359447,0.5636143318154567,0.9989853619906703,0.07936507936507936,0.02105263157894738,0
ART_00188-2,0.0007926599686899312,0.0006801361156422049,0.009556907037358817,0.01152073732718894,0.9186788546972765,0.7152101807351249,0.047619047619047616,0.01578947368421052,3
ART_00188-3,0.08544874462477459,0.09073386037550199,0.03735881841876629,0.7523041474654378,0.9835268722659543,0.053740291022285315,0.20105820105820105,0.05263157894736842,0
ART_00188-4,0.0417434556011335,0.04860603871898994,0.03301476976542137,0.2926267281105991,0.9836338304965386,0.17441116241915708,0.4973544973544973,0.0789473684210526,3
ART_00188-5,0.0021401819154628146,0.005788271955527414,0.0008688097306689834,0.25806451612903225,0.9999763825595938,0.19611140906747757,0.8253968253968252,0.6789473684210527,0
ART_00188-6,0.00018825674256385864,9.408342367506431e-05,0.008688097306689834,0.0576036866359447,0.9947805456702253,0.34819716148830065,0.010582010582010581,0.005263157894736803,0
ART_00188-7,0.000426054733170838,0.00033654511023855597,0.010425716768027801,0.03341013824884793,0.9936569131408988,0.5591676256233219,0.06878306878306878,0.01842105263157895,0
ART_00188-8,0.0011493569546004003,0.0011969732492228447,0.013032145960034752,0.01152073732718894,0.5011466982997231,0.8343113106163635,0.1957671957671957,0.06842105263157894,3
ART_00188-9,0.012266413015476686,0.011656535544399707,0.6750651607298002,0.016129032258064516,0.04268153140385678,0.9956914069768843,0.10582010582010581,0.01578947368421052,0
ART_00189-0,0.0040524740899272734,0.007902869433898242,0.036490008688097306,0.06451612903225806,0.9248180048633914,0.8084365948977947,0.9999999999999999,0.39999999999999997,2
ART_00189-1,0.08784654103006163,0.08868695875263892,0.019113814074717635,0.717741935483871,0.9845695333745281,0.07052018712399788,0.2857142857142857,0.0368421052631579,3
ART_00189-2,0.03691813804173354,0.04101208343389852,0.014769765421372719,0.28456221198156684,0.9871367240519223,0.20632316124752056,0.40740740740740733,0.06842105263157894,0
ART_00189-3,0.060440322612607254,0.05806038663728021,0.19026933101650736,0.21313364055299538,0.8335069589162115,0.5042211999634323,0.10582010582010581,0.01578947368421052,0
ART_00189-4,0.0002972474882587242,0.00019880476750134735,0.04691572545612511,0,0.5969587075636898,0.997698504027618,0.021164021164021163,0.005263157894736803,0
ART_00190-0,0.11132909260250085,0.11820525300497066,0.03388357949609035,0.7695852534562212,0.9803758546576289,0.09277981136987323,0.6084656084656085,0.04736842105263156,0
ART_00190-1,0.05767592097180112,0.0684289049145395,0.04865334491746307,0.6359447004608295,0.9828917885857387,0.14976196937896352,0.8412698412698413,0.05789473684210522,2
ART_00190-2,0.0027842181400233837,0.0042676019931317715,0.0634231103388358,0.09101382488479262,0.8746600967241537,0.8753409996217821,0.7883597883597883,0.07105263157894737,0
ART_00190-3,0.004627152567227473,0.004487129981706921,0.2684622067767159,0.018433179723502304,0.5385279905636984,0.994226755865889,0.12698412698412698,0.02105263157894738,0
ART_00190-4,0.0001981649921724828,0.00011038569091978911,0.03214596003475239,0.001152073732718894,0.1018362989323843,0.9972382048331415,0.042328042328042326,0.010526315789473661,2
ART_00191-0,0.3102173869964132,0.32005785370704576,0.8844483058210252,1,0.6099207675981291,0.09666246335330335,0.7354497354497355,0.02105263157894738,1
ART_00191-1,0.0002774309890414759,0.0001844366675568441,0.019113814074717635,0.014976958525345621,0.8251746408330037,0.9371621857237508,0.037037037037037035,0.010526315789473661,0
ART_00191-2,0.18807839407090343,0.21233868872022643,0.15986099044309296,0.8433179723502304,0.9488181743380515,0.08739520947740696,0.888888888888889,0.06315789473684208,3
ART_00191-3,0.009759625864494779,0.00965826441365649,0.059947871416159856,0.08179723502304148,0.5702385659681033,0.7214004254280433,0.13227513227513227,0.02631578947368418,3
ART_00191-4,0.00018825674256385864,0.0001022345572974267,0.0034752389226759338,0.008064516129032258,0.15850797416633716,0.7749328730341388,0.037037037037037035,0.01315789473684209,3
ART_00191-5,0.003953391593841032,0.0037304561028988054,0.04517810599478714,0.06566820276497695,0.7477522129437142,0.6880561473868905,0.08465608465608465,0.01315789473684209,3
ART_00191-6,0.00840219566811327,0.007808371545801702,0.02693310165073849,0.20276497695852536,0.04728539330634514,0.3989129276350847,0.05291005291005291,0.010526315789473661,3
ART_00191-7,0.0018033014287695936,0.005816179226573469,0.0008688097306689834,0.20852534562211983,0.9999534807992001,0.25170612234851053,0.9999999999999999,0.868421052631579,0
ART_00191-8,0.0007629352198640588,0.0009253608983488704,0.010425716768027801,0.01152073732718894,0.77885214439333,0.3342501894524124,0.328042328042328,0.14473684210526316,3
ART_00191-9,0.001416879694033252,0.0014177446310624229,0.010425716768027801,0.020737327188940093,0.8967276885426351,0.26569837962243026,0.16402116402116407,0.04473684210526313,2
ART_00191-10,0.00040623823395358975,0.0003022827180632022,0.013032145960034752,0.06682027649769585,0.04003644678253992,0.07629959473657882,0.026455026455026454,0.010526315789473661,3
ART_00191-11,0.00035669698591046903,0.0008818421340938847,0,0.04608294930875576,1,0.010356731875719217,0.708994708994709,0.6105263157894736,0
ART_00191-12,0.0002774309890414759,0.00019134440791477835,0.006081668114682884,0.006912442396313364,0.8784763411097931,0.11692296962722741,0.0582010582010582,0.01578947368421052,3
ART_00191-13,0.0005449537284743277,0.00041626043396911715,0.0312771503040834,0.0944700460829493,0.6606774746276526,0.5865746068277714,0.010582010582010581,0,3
ART_00191-14,0.00022788974099835523,0.000150312430188649,0.0017376194613379669,0.012672811059907835,0.6294187425860024,0.8206477067236561,0.0582010582010582,0.02894736842105261,2
ART_00191-15,0.0008422012167330519,0.0007409242307920262,0.03735881841876629,0.003456221198156682,0.6639444664118447,0.9943996931338704,0.0582010582010582,0.02105263157894738,0
ART_00192-0,0.0006935774726036898,0.0005787304871877304,0.08427454387489139,0.003456221198156682,0.053608540925266804,0.9991100882240121,0.0582010582010582,0.010526315789473661,0
ART_00192-1,0.006113390008521094,0.006446579611638547,0.19548218940052128,0.013824884792626727,0.4823677495394263,0.9942906619206021,0.3386243386243386,0.03947368421052627,0
ART_00192-2,0.0016051364365971107,0.0017830259411899853,0.03040834057341442,0.059907834101382486,0.9290529261761175,0.8103539755931177,0.417989417989418,0.04736842105263156,0
ART_00192-3,0.1514575035174286,0.1607508547983306,0.041702867072111204,0.7799539170506913,0.9743969909807465,0.08652750374984597,0.582010582010582,0.05263157894736842,3
ART_00192-4,0.0798307670966847,0.09956803136445692,0.05386620330147698,0.716589861751152,0.9774840086208122,0.09703680252496545,0.9312169312169313,0.05789473684210522,3
ART_00192-5,0.007589719200206091,0.00809020735240542,0.023457862728062554,0.06451612903225806,0.7898723959014472,0.5167903235676471,0.2063492063492064,0.05263157894736842,2
ART_00192-6,0.016338703604621207,0.01770329514412102,0.06950477845351867,0.08179723502304148,0.8127286714737818,0.9065959984025893,0.28042328042328035,0.05789473684210522,0
ART_00192-7,0.01342567821968571,0.01332005757739743,0.43874891398783666,0.04953917050691244,0.48396611076221707,0.9859219522101131,0.2222222222222222,0.023684210526315752,0
ART_00193-0,0.00041614648356221387,0.00047925902603347735,0.01998262380538662,0.004608294930875576,0.31406745581047085,0.9947604240628751,0.365079365079365,0.13157894736842102,3
ART_00193-1,0.00036660523551909315,0.0008246460439301892,0.014769765421372719,0.003456221198156682,0.31206763448756325,0.9981368842128335,0.6402116402116401,0.5157894736842106,1
ART_00193-2,0.0007629352198640588,0.0006363410417729019,0.09122502172024326,0,0.5645362574622189,1,0.037037037037037035,0.010526315789473661,0
ART_00193-3,0.09159185938212155,0.09755028040590434,0.02693310165073849,0.7488479262672811,0.9835737769690813,0.08867179495410266,0.5767195767195766,0.05263157894736842,3
ART_00193-4,0.04386382101737907,0.05139483165629515,0.03996524761077324,0.3790322580645161,0.9832279492900405,0.2381747142863078,0.6825396825396824,0.0736842105263158,0
